MBD3	7.83433716583281e-05
HLTF	7.6358181808581e-05
FAM50A	7.8557275048411e-05
FAM3A	6.19625134843663e-05
CPSF1	8.14202104731654e-05
PDCD2	6.96596733116965e-05
RDH11	8.02395460214471e-05
PRKACA	6.95201689277477e-05
ADGRL1	6.40855000718347e-05
ACTN1	8.81945021278589e-05
ZFYVE26	6.8010178265769e-05
EPN2	7.0192449555722e-05
ALDH3A2	8.09131754576838e-05
TFRC	8.12128222208484e-05
AFF4	6.57347111231017e-05
MPP5	7.32932714566483e-05
SMC1A	8.46576237045222e-05
HSD17B10	8.64731328704039e-05
MARK2	7.41119200100051e-05
HMMR	7.41540820050035e-05
CHFR	6.30418206436118e-05
P4HA2	7.04903111649646e-05
NFATC3	5.97340762517654e-05
TRNT1	7.8709262980081e-05
ACADVL	8.18376791234807e-05
STK10	6.99983553832032e-05
FBXW11	6.8735529460875e-05
ACAP1	6.57269316556596e-05
CRMP1	8.20890557313718e-05
DERL2	6.36801499740286e-05
NDE1	6.83340937243792e-05
AP1M1	7.74151672503859e-05
XRCC1	8.11244212144862e-05
SCARB1	7.01153941834122e-05
MCM2	8.77935226607417e-05
SELENOO	6.78948845190907e-05
LLGL2	7.47679004021461e-05
NLE1	7.72672858531643e-05
SDHA	8.17007965697322e-05
SMARCE1	8.14991846349057e-05
KDM5A	6.87557693059129e-05
PPP2R3A	6.77832794180725e-05
FERMT2	8.19814766868524e-05
IGF2BP2	8.23202842382058e-05
ST6GAL1	6.23120853406138e-05
PICALM	7.89510062903288e-05
NSF	7.9776440717098e-05
GLI2	6.51139576907844e-05
CLASP1	7.80062029349937e-05
MRPS34	7.59704459026925e-05
NOTCH3	6.62417300755933e-05
CLNS1A	8.10312077130453e-05
TEAD2	6.43839096646236e-05
EED	7.48340888630299e-05
SNCB	6.94877310434852e-05
TSG101	7.66437734842273e-05
NCBP3	7.19690115690531e-05
ATP2A3	6.61001221863365e-05
BCS1L	6.96954991556458e-05
ZNF532	7.67316767292687e-05
LMAN1	7.95730568770576e-05
HACD3	8.13922855394542e-05
ZZEF1	6.82363308116664e-05
ENO1	9.80942588297237e-05
MYDGF	7.93221892508476e-05
TUBE1	6.36081694682241e-05
ARHGEF10L	6.56309019089132e-05
ACTR6	6.73202869528535e-05
TIPIN	6.94376663536908e-05
SRI	8.29661173723731e-05
EIF4G3	7.48317314658089e-05
NUP37	7.98664711087442e-05
GTSE1	7.1330123957421e-05
TTC38	7.36251954402984e-05
ACAT1	8.10165715201557e-05
GRAMD4	6.00679312996913e-05
CELSR1	5.63363120490577e-05
ZNF638	7.89838228360604e-05
SLC25A40	6.13514920844444e-05
TIMM21	7.44084596789049e-05
ADD2	7.89561069323978e-05
RASAL2	6.98716658688862e-05
MARK3	6.84280622439294e-05
SLC25A3	9.14406922568431e-05
FNDC3B	7.08269498531396e-05
FRYL	7.00492361491251e-05
TMEM131	6.7111757141208e-05
FSCN1	9.27146197685299e-05
ACTB	8.91670044652632e-05
MOCOS	6.2182899938965e-05
WDR62	7.29245347347351e-05
DLG1	7.63541632641696e-05
RAB7A	8.73222316941377e-05
SART3	8.18110123609651e-05
EXOSC7	7.97587540505665e-05
KIFAP3	6.66486354520408e-05
MKRN2	7.0808398850167e-05
MCM6	8.72775199734405e-05
REXO2	8.10138931504969e-05
RBM7	6.4505784123769e-05
RBMS2	6.5734827400323e-05
BAZ2A	7.58741240645784e-05
PTPN23	7.77548046475774e-05
MLH1	7.60661283673948e-05
UNG	7.75156326504571e-05
KLHL20	5.78568420151396e-05
SPAG5	7.42464757042012e-05
ANKRD13A	6.20199221931875e-05
TPD52	6.18456420318657e-05
TRAF4	6.95598983107001e-05
GPATCH1	6.77334688090302e-05
NT5C2	7.46235324746133e-05
MCAM	7.16468206294098e-05
GPC4	7.97135429590406e-05
CAMSAP3	7.22644796148262e-05
RAP1GAP	6.16873545703378e-05
XAB2	7.69200271283548e-05
ARHGEF1	7.44324679419877e-05
STXBP2	7.61308890712707e-05
MAP2K7	7.27842633741366e-05
CTTNBP2	6.6798350119118e-05
TOP2B	8.20911965179856e-05
TM9SF3	8.09856311119659e-05
NFKB2	7.11842749843331e-05
UBE2T	7.44869937380798e-05
DNAJC10	7.69001457992303e-05
GTF3C1	7.93569265237132e-05
USP33	6.70078900426832e-05
CAPN6	6.55128094177677e-05
DCX	6.73416651740888e-05
SNRPA	8.39164814195186e-05
EXOSC5	7.97987285603039e-05
DYNC1I2	8.23680698401764e-05
LRCH4	6.98690180216735e-05
FAM76B	6.81671802532662e-05
SIRT6	6.94478778776635e-05
POLD3	7.57864651700912e-05
CAPZB	8.81362915064489e-05
JADE1	7.276776894308e-05
UBE2A	7.6837727327255e-05
FGFR1	7.00508012286341e-05
FBLN1	6.88903587099079e-05
MAP2	7.29908762956588e-05
PIAS2	7.07199702942894e-05
AMPH	6.50888845962206e-05
ARAF	6.89586162937561e-05
MCCC1	7.25147317954679e-05
NEBL	6.1311704882418e-05
UBE2K	8.5391976422503e-05
PIK3C3	7.26516463644913e-05
N4BP2	7.13733813732326e-05
TIGAR	7.72875724342969e-05
TULP3	6.06143865746445e-05
SYNJ2	6.48934913134166e-05
ADCY2	6.00433214844933e-05
PPP2R5C	6.96824633853951e-05
GNB1	8.43352467902847e-05
MLLT10	6.61515626841266e-05
NRDC	8.01605530733776e-05
VDAC3	8.35974335902649e-05
PCM1	7.7025855982221e-05
TNRC6C	6.77710916446556e-05
CBFA2T2	6.60522058835861e-05
ITCH	7.0681658715896e-05
SDF4	7.54718385465951e-05
TOLLIP	7.17330841016061e-05
RUNX1T1	6.27437887373407e-05
THOC1	7.68824414405463e-05
FKBP7	6.10816836614535e-05
OSBPL6	6.16713798554344e-05
SLC1A3	6.54426006383797e-05
XRCC5	9.32043591537444e-05
LXN	6.87437866642712e-05
MKNK1	6.17156050161293e-05
REXO1	6.56357847096894e-05
SAR1A	8.07200016874786e-05
SENP1	6.66772209803261e-05
CIC	6.40135323853619e-05
LIPE	6.21574096090496e-05
FDFT1	8.57754539646804e-05
PAFAH1B3	8.49290702825189e-05
KIF22	7.84561458416561e-05
CARMIL1	7.67249619578308e-05
PGM1	8.05730166247385e-05
DDX1	8.87950987747071e-05
DNM2	7.89177359245373e-05
EPB41L2	8.15698587710353e-05
STX7	7.76828311598367e-05
KEAP1	7.45893850801213e-05
CRYBG3	6.31524616117513e-05
RFX3	6.84262103218715e-05
RIF1	8.0699078875026e-05
RAB21	7.77547205925825e-05
SESN1	6.40349133780641e-05
PUM3	8.02732173455176e-05
KCNN2	6.1771297676718e-05
CNOT4	7.14331631756415e-05
PSEN1	6.35789961664563e-05
CPOX	7.80707335684757e-05
